Det,P_Type,x[mm],y[mm],z[mm],px[MeV/c],py[MeV/c],pz[MeV/c],E[GeV]
2,pi+,-71.1855,40.6735,4129.2,-3.8952,28.7888,210.829,0.114934
2,pi+,117.522,-70.0278,4129.2,-29.1119,27.745,356.582,0.245459
2,pi+,-189.109,48.3196,4129.2,-87.6798,59.8838,143.683,0.0871422
2,pi+,67.6656,-16.8153,4129.2,7.21389,-34.9113,223.128,0.126017
2,pi+,-0.709933,-156.818,4129.2,0.184361,-12.4531,335.676,0.224179
2,pi+,40.4294,-95.2988,4129.2,-14.9234,-64.0262,373.131,0.264197
2,pi+,-115.971,47.3155,4129.2,-10.0402,2.57882,288.618,0.181191
2,pi+,-147.064,121.876,4129.2,-8.6295,5.33326,218.965,0.120292
2,pi+,281.689,-188.387,4129.2,31.3621,-14.0668,177.134,0.088547
2,pi+,136.122,4.0486,4129.2,-47.9342,-5.44225,387.526,0.275139
2,pi+,-55.7305,-92.7007,4129.2,-3.75008,-8.19095,273.669,0.167767
2,pi+,2.64342,20.7636,4129.2,1.69929,-116.234,224.18,0.14896
2,pi+,-357.82,12.5233,4129.2,-126.47,9.80984,44.1887,0.054138
2,pi+,3.13815,40.804,4129.2,58.0404,283.439,182.737,0.229995
2,pi+,-322.342,153.333,4129.2,-197.026,97.6337,122.759,0.148355
2,pi+,-93.3188,-107.694,4129.2,2.28557,-61.6563,302.188,0.198962
2,pi+,359.069,-338.566,4129.2,-45.7818,-11.4288,283.163,0.179628
2,pi+,-283.362,59.5603,4129.2,-198.182,38.5252,334.178,0.275056
2,pi+,-118.337,-50.906,4129.2,55.3122,-24.7495,305.825,0.202015
2,pi+,-30.6471,158.789,4129.2,-27.9223,12.9938,173.496,0.0852162
2,pi+,204.582,-44.6509,4129.2,46.822,-32.1705,326.252,0.219801
2,pi+,165.55,-62.6998,4129.2,-9.25647,5.70072,100.899,0.0329944
2,pi+,-39.122,-15.4347,4129.2,14.2853,-57.7048,304.676,0.200785
2,pi+,-212.559,89.9982,4129.2,-24.6969,0.807783,107.845,0.0385336
2,pi+,-369.724,-136.262,4129.2,-256.378,-64.6296,245.02,0.24698
2,pi+,21.0465,-157.221,4129.2,9.68846,-75.1808,365.046,0.25853
2,pi+,-136.999,211.799,4129.2,-216.039,277.761,164.25,0.273082
2,pi+,-15.9481,35.2048,4129.2,-57.9523,-38.3962,393.109,0.283334
2,pi+,-26.6618,398.442,4129.2,-28.928,296.412,116.132,0.209232
2,pi+,237.724,-566.158,4129.2,33.9803,-45.7438,357.75,0.248646
2,pi+,-316.714,-129.06,4129.2,-253.676,-44.3623,257.936,0.250725
2,pi+,79.6824,168.095,4129.2,-2.5108,47.2391,229.599,0.133254
2,pi+,-139.25,-83.3626,4129.2,-4.57382,21.6837,166.95,0.0791602
2,pi+,-218.084,103.803,4129.2,-36.7084,18.5835,167.871,0.0825855
2,pi+,218.563,-106.914,4129.2,45.9256,-21.373,187.871,0.09989
2,pi+,258.045,-74.2623,4129.2,74.0806,-29.2984,295.664,0.196946
2,pi+,-123.671,-76.08,4129.2,8.9012,22.6991,236.379,0.136019
2,pi+,-15.2591,227.873,4129.2,-90.5381,20.941,195.413,0.117921
2,pi+,-232.55,-36.3306,4129.2,-248.406,-43.3224,160.64,0.190379
2,pi+,-36.2584,-103.83,4129.2,-55.8663,-68.5843,319.424,0.220063
2,pi+,98.7358,-128.947,4129.2,19.8668,-77.3078,330.803,0.228237
2,pi+,-17.8972,-181.023,4129.2,-32.7445,31.3688,314.053,0.207078
2,pi+,-288.578,-193.554,4129.2,-272.022,-194.958,146.987,0.251697
2,pi+,-139.486,-68.9441,4129.2,-11.0975,12.7092,167.078,0.0787864
2,pi+,-283.93,470.822,4129.2,-159.274,285.432,123.418,0.236662
2,pi+,-444.132,286.56,4129.2,-281.394,201.062,155.172,0.264368
2,pi+,127.426,-150.19,4129.2,196.337,-219.216,259.038,0.276584
2,pi+,405.319,508.986,4129.2,-39.9108,-54.9203,125.519,0.0600389
2,pi+,-3.12433,51.3909,4129.2,-24.1845,4.52431,328.02,0.217757
2,pi+,8.11672,-6.4494,4129.2,-63.9846,33.7126,368.116,0.260705
2,pi+,-1.55753,-104.197,4129.2,-48.7216,-95.2089,111.71,0.0687504
2,pi+,91.2117,-27.7884,4129.2,-33.436,-35.0942,231.506,0.135065
2,pi+,-325.401,-80.6394,4129.2,-250.882,-66.0878,103.325,0.172623
2,pi+,95.792,-37.5166,4129.2,83.8322,42.1299,359.07,0.256932
2,pi+,-37.9945,114,4129.2,32.8297,-48.2368,329.557,0.223048
2,pi+,268.689,-420.836,4130.2,38.3386,-86.8793,-84.9342,0.0494047
2,pi+,229.558,502.846,4129.2,217.77,-5.10646,254.118,0.223067
2,pi+,156.214,-75.8039,4129.2,76.1269,3.21416,371.545,0.264572
2,pi+,97.7423,-18.3064,4129.2,-59.8615,-123.779,115.568,0.0878948
2,pi+,28.9906,-63.4879,4129.2,-150.67,206.005,224.433,0.227839
