Det,P_Type,x[mm],y[mm],z[mm],px[MeV/c],py[MeV/c],pz[MeV/c],E[GeV]
2,pi+,-33.2011,-52.5219,4129.2,-69.9867,9.23409,342.683,0.237119
2,pi+,89.092,61.1021,4129.2,-252.733,-133.035,110.997,0.197138
2,pi+,126.786,164.421,4129.2,11.2594,10.1788,283.227,0.176543
2,pi+,-76.6082,159.792,4129.2,-54.6039,65.7376,270.501,0.176584
2,pi+,7.47908,21.9491,4129.2,-14.5962,-65.4093,347.723,0.241064
2,pi+,-403.792,18.6043,4129.2,-364.209,-45.2344,147.908,0.280013
2,pi+,-5.00768,41.7311,4129.2,-158.896,106.779,282.775,0.229335
2,pi+,7.84121,122.096,4129.2,10.293,44.4559,246.626,0.14746
2,pi+,-141.761,161.988,4129.2,8.71614,44.8174,176.624,0.0901256
2,pi+,45.0222,7.57443,4129.2,-0.528198,-1.97418,375.439,0.260977
2,pi+,12.5581,-417.055,4129.2,1.12676,-118.219,264.478,0.181997
2,pi+,87.9299,33.1976,4129.2,-11.7177,-45.3349,342.149,0.232905
2,pi+,76.7137,123.14,4129.2,36.0368,-12.07,196.833,0.104699
2,pi+,131.183,142.411,4129.2,-80.6687,143.793,263.31,0.201012
2,pi+,83.928,-131.477,4129.2,7.06131,-8.14567,364.357,0.250752
2,pi+,-38.308,-203.437,4129.2,1.08637,-40.7486,249.03,0.1488
2,pi+,40.1779,478.255,4129.2,58.6318,-188.487,86.9172,0.117333
2,pi+,-284.625,-177.794,4130.2,214.126,119.524,-24.7168,0.143673
2,pi+,-51.7634,-570.645,4129.2,19.5338,10.5166,107.982,0.038284
2,pi+,-139.218,17.3916,4129.2,-13.5425,4.23235,363.076,0.249667
2,pi+,-70.869,116.064,4129.2,-7.77136,66.6911,373.582,0.264845
2,pi+,91.5424,-150.964,4129.2,122.183,-104.057,184.842,0.142215
2,pi+,212.132,447.001,4129.2,14.9262,122.048,71.1105,0.0595656
2,pi+,48.7068,120.241,4129.2,4.35039,46.9764,240.554,0.142515
2,pi+,161.939,-171.283,4129.2,34.0213,-75.0753,255.883,0.163332
2,pi+,-99.876,-444.53,4129.2,-52.1521,-215.592,278.417,0.242785
2,pi+,54.4977,101.274,4129.2,-23.6441,40.0307,208.338,0.115471
2,pi+,126.896,169.409,4129.2,15.9414,83.5431,380.937,0.274949
2,pi+,-109.237,113.922,4129.2,29.2533,-0.759311,233.235,0.133806
2,pi+,150.769,-13.7634,4129.2,-2.17713,34.49,246.627,0.14591
2,pi+,-81.6154,148.358,4129.2,10.7298,-59.725,393.785,0.282601
2,pi+,257.632,-193.529,4129.2,152.037,-119.65,180.442,0.159546
2,pi+,-2.69514,220.935,4129.2,-2.58898,265.168,204.725,0.223352
2,pi+,17.2441,-233.649,4129.2,30.8957,-111.257,354.329,0.258376
2,pi+,-66.2778,-13.6232,4129.2,-27.1054,-44.5397,272.342,0.170862
2,pi+,64.8368,-47.7792,4129.2,-36.7629,132.56,127.832,0.0944051
2,pi+,27.7345,138.5,4129.2,-28.864,44.8544,327.731,0.220614
2,pi+,36.7457,-30.2829,4129.2,-53.5011,-28.0178,350.002,0.242043
2,pi+,-386.552,-261.259,4129.2,32.9476,53.8201,184.41,0.100157
2,pi+,-59.0671,164.577,4129.2,-6.88203,49.2365,227.863,0.132226
2,pi+,107.274,179.213,4129.2,17.3377,45.7468,204.799,0.113048
2,pi+,199.753,-149.64,4129.2,87.8309,-31.2764,268.478,0.177056
