Det,P_Type,x[mm],y[mm],z[mm],px[MeV/c],py[MeV/c],pz[MeV/c],E[GeV]
2,pi+,7.90825,-623.273,4129.2,33.03,-349.842,95.1932,0.250329
2,pi+,-42.133,-8.33889,4129.2,1.00218,39.6842,229.857,0.132257
2,pi+,112.799,48.4272,4129.2,245.058,141.538,279.849,0.28219
2,pi+,-72.0199,156.421,4129.2,-27.3563,69.4009,349.459,0.244052
2,pi+,137.303,-156.448,4129.2,47.1449,-69.6067,253.584,0.161847
2,pi+,-181.281,-32.1954,4129.2,26.8093,9.75036,377.03,0.263474
2,pi+,-52.5233,8.47993,4129.2,51.9377,22.224,303.611,0.199326
2,pi+,6.21568,335.043,4129.2,-76.6221,-176.641,258.166,0.211432
2,pi+,-350.123,429.928,4129.2,-23.8058,-13.8282,221.34,0.123544
2,pi+,-51.2124,-79.0113,4129.2,-106.188,-210.725,126.573,0.162392
2,pi+,-29.7278,107.856,4129.2,-1.63439,10.5179,207.74,0.110928
2,pi+,108.764,193.328,4129.2,8.57982,16.8484,297.902,0.189949
2,pi+,-29.8134,17.4366,4129.2,-10.4375,-11.8552,148.581,0.0648939
2,pi+,-24.2827,85.9863,4129.2,-50.4584,-0.00872623,282.534,0.179571
2,pi+,-91.4277,-132.844,4129.2,-22.3056,-41.0259,319.672,0.212354
2,pi+,103.663,-54.758,4129.2,9.01084,-4.28695,352.262,0.239465
2,pi+,26.0596,115.88,4129.2,-47.908,20.4336,292.728,0.188884
2,pi+,-42.4638,-80.5197,4129.2,-44.0258,-61.0401,361.167,0.254873
2,pi+,-92.996,-75.066,4129.2,94.819,55.2764,341.139,0.24501
2,pi+,-38.1698,23.4562,4129.2,21.8166,-46.7847,335.033,0.227025
2,pi+,52.3693,70.1474,4129.2,-1.07774,-5.82617,104.427,0.034843
2,pi+,-194.73,-54.333,4129.2,-13.4674,-2.73742,224.473,0.125112
2,pi+,315.104,38.6304,4129.2,179.066,46.4016,158.397,0.14112
2,pi+,-181.894,36.7508,4129.2,-11.9841,1.74939,229.115,0.128982
2,pi+,62.4917,160.902,4129.2,105.923,285.05,152.112,0.227977
2,pi+,5.67566,143.863,4129.2,8.00217,38.741,212.822,0.117991
2,pi+,-151.054,-203.314,4129.2,-149.55,-204.095,108.219,0.168992
2,pi+,398.91,-84.1179,4129.2,293.658,-32.8019,125.328,0.210426
2,pi+,135.739,112.79,4129.2,5.44578,7.54151,241.369,0.139401
2,pi+,-74.5511,-3.22508,4129.2,-335.473,38.0013,164.999,0.261291
2,pi+,101.555,191.342,4129.2,-67.2151,86.9931,112.969,0.0709705
2,pi+,197.062,-24.0961,4129.2,42.9352,-12.8663,221.879,0.12636
2,pi+,181.222,-435.625,4129.2,130.006,-291.49,123.589,0.230054
2,pi+,-499.453,438.111,4129.2,84.871,-161.72,91.1899,0.107718
2,pi+,117.662,-52.4463,4129.2,10.4916,-3.05535,256.202,0.152386
2,pi+,226.275,407.798,4129.2,-114.204,-184.264,128.172,0.14836
2,pi+,118.44,138.633,4129.2,41.8854,25.4613,156.619,0.0758639
