Det,P_Type,x[mm],y[mm],z[mm],px[MeV/c],py[MeV/c],pz[MeV/c],E[GeV]
2,pi+,372.811,34.9376,4129.2,166.392,33.7054,273.504,0.211295
2,pi+,104.67,-253.353,4129.2,-0.77073,-19.8513,129.689,0.0519853
2,pi+,-188.522,-59.9503,4129.2,-9.2276,-0.382809,149.485,0.0651511
2,pi+,22.3837,130.699,4129.2,38.3141,42.6067,324.418,0.218214
2,pi+,37.5166,113.194,4129.2,-62.5427,3.16078,366.164,0.257264
2,pi+,-31.1254,100.793,4129.2,-52.9715,-27.934,351.091,0.242962
2,pi+,-114.858,46.965,4129.2,34.2059,21.4346,246.07,0.146191
2,pi+,61.4557,-166.266,4129.2,4.54705,-55.8439,177.964,0.093432
2,pi+,98.3117,-142.916,4129.2,26.0938,-73.633,352.93,0.247911
2,pi+,-3.96672,-13.501,4129.2,21.8896,-95.7712,21.6319,0.0324722
2,pi+,-206.475,-50.05,4129.2,19.0394,10.0461,280.615,0.174576
2,pi+,220.563,78.742,4129.2,5.23828,98.3999,123.076,0.0709947
2,pi+,25.2942,-49.4572,4129.2,-237.465,152.256,234.807,0.253094
2,pi+,283.397,81.3693,4129.2,256.342,49.0585,302.452,0.283602
2,pi+,98.4753,72.2784,4129.2,-2.51978,-29.578,178.176,0.0887008
2,pi+,61.0593,39.5397,4129.2,68.0076,-3.21961,206.719,0.118979
2,pi+,-55.3111,-10.0267,4129.2,-47.3416,-30.1726,298.307,0.194523
2,pi+,-73.1758,-19.6685,4129.2,-43.6273,-21.1308,321.018,0.213816
2,pi+,18.9525,163.572,4129.2,30.9408,262.006,167.638,0.202755
2,pi+,-303.011,-471.357,4129.2,-20.7122,-68.6116,169.502,0.0914
2,pi+,-113.353,595.336,4129.2,11.8935,-153.966,59.1608,0.0768243
2,pi+,93.3167,20.6481,4129.2,205.274,-112.612,259.435,0.236734
2,pi+,104.014,-86.1933,4129.2,-44.6507,-16.2561,338.804,0.229924
2,pi+,-116.471,2.05254,4129.2,-68.7333,19.1585,374.946,0.266823
2,pi+,139.522,87.6997,4129.2,57.8164,25.3768,229.763,0.136578
