Det,P_Type,x[mm],y[mm],z[mm],px[MeV/c],py[MeV/c],pz[MeV/c],E[GeV]
2,pi+,-214.792,93.6914,3927.35,-32.8338,38.4557,256.799,0.157048
2,pi+,-268.092,24.0786,3927.35,-211.628,8.67517,289.175,0.24509
2,pi+,-41.9728,215.555,3927.35,-30.4661,241.773,197.438,0.203714
2,pi+,-200.967,40.6792,3927.35,-59.2232,42.2068,271.011,0.173823
2,pi+,164.236,-27.6113,3927.35,41.2523,-3.35206,197.75,0.105986
2,pi+,28.5168,-151.149,3927.35,4.51188,-20.8634,378.842,0.264728
2,pi+,245.344,-12.1043,3927.35,88.2408,10.5285,372.928,0.268415
2,pi+,37.1366,-10.3992,3927.35,30.8373,-48.8998,365.154,0.2556
2,pi+,139.412,-47.6833,3927.35,46.5706,-16.7926,93.8735,0.035766
2,pi+,-109.235,101.769,3927.35,-5.49718,4.45421,134.351,0.054284
2,pi+,-62.5686,-427.449,3927.35,-40.6935,-240.825,140.988,0.175089
2,pi+,82.5073,493.704,3927.35,38.7008,265.662,100.478,0.179254
2,pi+,7.60255,-92.704,3927.35,-23.885,-65.9863,377.427,0.26891
2,pi+,-352.398,60.0609,3927.35,-107.62,39.291,63.087,0.0516986
2,pi+,42.1799,106.408,3927.35,61.1329,122.686,164.654,0.116125
2,pi+,-27.0892,297.184,3927.35,-47.9531,244.231,303.166,0.276768
2,pi+,149.675,-35.3924,3927.35,61.0072,-18.4658,284.265,0.183462
2,pi+,-101.32,-95.3686,3927.35,-128.556,-148.413,177.558,0.159695
2,pi+,188.681,-23.4046,3927.35,254.481,43.2476,220.308,0.227372
2,pi+,233.922,160.091,3927.35,30.0524,107.57,230.12,0.151822
2,pi+,-196.656,-239.228,3927.35,-60.8372,-166.245,263.981,0.207567
2,pi+,149.202,-102.421,3927.35,15.5027,-6.15342,344.679,0.232668
2,pi+,-54.7901,158.414,3927.35,-12.1171,25.8166,385.012,0.270951
2,pi+,129.884,-221.341,3927.35,63.2506,-130.937,79.5926,0.0771322
2,pi+,-73.8192,12.8533,3927.35,-81.9754,121.487,109.33,0.0904554
2,pi+,-45.2975,133.088,3927.35,-54.7195,199.462,247.226,0.211685
2,pi+,226.356,-162.763,3927.35,152.749,-91.8956,57.6045,0.0940415
2,pi+,-99.0285,98.7038,3927.35,-104.394,150.864,170.131,0.14693
2,pi+,-229.922,-41.6624,3927.35,-88.4174,80.8054,339.647,0.246677
2,pi+,-51.1596,136.42,3927.35,-42.704,231.606,263.52,0.240414
2,pi+,52.007,553.794,3927.35,10.066,175.259,255.171,0.200149
2,pi+,218.694,212.475,3927.35,99.6048,103.181,207.067,0.148395
2,pi+,-121.238,-13.16,3927.35,-210.758,-16.2607,247.133,0.214319
2,pi+,18.1674,-2.63133,3927.35,-27.0174,-48.3936,357.266,0.247974
2,pi+,32.7504,-29.4234,3927.35,-178.983,73.2709,166.526,0.151314
2,pi+,107.269,30.8882,3927.35,199.715,79.603,258.862,0.224726
2,pi+,497.427,-486.049,3927.35,1.69157,-1.15624,213.197,0.115257
2,pi+,188.834,21.8513,3927.35,212.663,31.6503,187.139,0.177807
2,pi+,-45.8875,-21.8695,3927.35,180.657,152.828,266.454,0.243145
2,pi+,-58.3849,-74.3158,3927.35,-3.29803,-2.68699,162.846,0.074945
2,pi+,-169.472,-98.8967,3927.35,-67.9257,-20.9712,379.421,0.270909
2,pi+,-140.466,13.0048,3927.35,-142.577,-6.63364,91.0057,0.079824
2,pi+,43.1153,-426.8,3928.35,75.6009,78.8185,-332.617,0.237314
2,pi+,325.193,-430.382,3927.35,238.663,-213.559,141.048,0.237181
2,pi+,-73.2428,581.373,3927.35,-4.05913,102.134,137.06,0.0811405
2,pi+,129.474,288.261,3927.35,132.452,233.646,258.326,0.258357
2,pi+,144.18,155.493,3927.35,-38.7646,14.7287,316.062,0.208416
2,pi+,-171.825,-40.9584,3927.35,-164.752,-16.7946,141.141,0.118937
2,pi+,-82.4736,162.622,3927.35,-5.18534,7.98347,134.433,0.0544465
2,pi+,26.0896,-70.7233,3927.35,-23.1281,41.1525,296.251,0.191297
2,pi+,184.106,113.912,3927.35,88.7003,163.3,28.076,0.0945271
2,pi+,93.2534,31.8567,3927.35,77.2875,34.5577,385.466,0.279036
2,pi+,80.5826,-118.36,3927.35,86.7787,-131.828,161.311,0.125779
2,pi+,-668.957,-85.7293,3927.35,-3.96297,0.302677,154.845,0.0689302
2,pi+,144.971,-98.9176,3927.35,13.7032,-9.01145,361.196,0.248001
2,pi+,77.856,34.2012,3927.35,225.282,51.3194,257.547,0.23352
2,pi+,-75.3603,-10.482,3927.35,-39.5976,12.3585,133.415,0.0579141
2,pi+,-592.624,-179.597,3928.35,-58.4121,-66.1035,-373.392,0.268698
2,pi+,303.354,-48.2665,3927.35,292.153,-68.9466,232.507,0.264961
2,pi+,310.841,-18.9901,3927.35,161.449,-21.5747,179.299,0.14
2,pi+,-237.549,35.4547,3927.35,-11.3647,30.8013,171.577,0.0840289
2,pi+,-217.603,-538.085,3927.35,47.6674,16.0718,286.667,0.183212
2,pi+,111.86,-634.532,3927.35
