Det,P_Type,x[mm],y[mm],z[mm],px[MeV/c],py[MeV/c],pz[MeV/c],E[GeV]
2,pi+,-18.7531,13.9806,3927.35,74.9292,-35.5297,94.1257,0.0480892
2,pi+,-99.1425,-138.12,3927.35,-121.802,-247.976,237.043,0.250297
2,pi+,150.207,251.094,3927.35,108.557,186.029,98.3759,0.135291
2,pi+,-36.4033,143.976,3927.35,-0.317157,7.10669,182.865,0.0905818
2,pi+,25.0909,45.2191,3927.35,0.248648,-44.4006,262.241,0.160799
2,pi+,152.481,-314.397,3927.35,4.28429,-27.3038,264.54,0.160805
2,pi+,-181.258,-93.7543,3927.35,-29.7752,-16.385,164.806,0.0790522
2,pi+,125.113,115.855,3927.35,-32.3582,-24.4519,351.117,0.24044
2,pi+,137.11,-110.001,3927.35,12.1075,-33.599,151.258,0.069318
2,pi+,173.891,-65.0251,3927.35,233.252,-112.041,237.345,0.238281
2,pi+,326.542,93.1761,3927.35,161.364,94.7777,49.5988,0.0990931
2,pi+,20.1909,-251.11,3927.35,17.4709,-181.287,198.438,0.16379
2,pi+,-51.3982,60.6967,3927.35,-44.6808,5.24779,252.025,0.152012
2,pi+,57.6345,-107.845,3927.35,10.3569,-70.8232,323.257,0.219732
2,pi+,245.982,88.1334,3927.35,127.022,5.48208,162.853,0.10976
2,pi+,91.5543,186.709,3927.35,22.269,76.0391,366.844,0.260845
2,pi+,20.711,-76.9489,3927.35,-1.36925,-4.64938,181.688,0.0895887
2,pi+,-24.6776,-78.8263,3927.35,-2.45622,-3.8833,308.21,0.1988
2,pi+,76.8884,-21.2678,3927.35,-54.2676,-13.4406,351.846,0.243054
2,pi+,15.2636,-80.0375,3927.35,-6.03349,21.7484,176.141,0.0862948
2,pi+,143.858,124.838,3927.35,16.4418,14.5756,381.618,0.267364
2,pi+,16.7571,221.346,3927.35,1.44092,9.04038,140.503,0.0586841
2,pi+,-1.46318,237.228,3927.35,-0.84466,13.6952,257.333,0.153497
2,pi+,256.433,41.4673,3927.35,114.011,19.018,73.3007,0.0559109
2,pi+,139.72,203.055,3927.35,54.1642,52.9223,350.889,0.245576
2,pi+,-92.7747,80.2675,3927.35,-5.15775,6.7469,279.646,0.173086
2,pi+,-238.392,-42.2571,3927.35,-111.634,-20.8802,151.87,0.0958919
2,pi+,278.457,-78.0812,3928.35,69.008,0.257049,-189.663,0.105816
2,pi+,151.806,175.606,3927.35,-23.8789,37.0559,145.164,0.0665749
2,pi+,117.998,138.65,3927.35,53.6241,42.888,239.172,0.145733
2,pi+,-480.232,124.073,3927.35,-122.405,24.3179,41.3762,0.0521746
2,pi+,152.524,-308.528,3927.35,1.01664,-202.365,195.928,0.174787
2,pi+,-228.784,-99.3716,3927.35,200.435,114.026,174.288,0.181416
2,pi+,54.1701,38.8676,3927.35,25.7469,-14.422,174.19,0.0855799
2,pi+,69.2329,-108.179,3927.35,36.3019,-64.9395,297.386,0.197258
2,pi+,468.251,-195.34,3927.35,323.064,-87.2846,218.388,0.283704
2,pi+,-156.848,138.809,3927.35,-189.55,138.049,115.489,0.156747
2,pi+,-115.108,-676.285,3927.35,21.3251,-14.0544,222.402,0.124238
2,pi+,-7.13668,-220.334,3927.35,37.3943,-3.7527,162.975,0.0782668
2,pi+,-364.192,-537.448,3927.35,-29.2362,-31.4182,299.201,0.193361
2,pi+,228.906,-39.159,3927.35,188.868,-31.4739,242.373,0.199379
2,pi+,12.9272,43.2037,3927.35,-141.197,75.8804,281.056,0.212803
2,pi+,84.9104,-270.527,3927.35,89.0819,-264.176,249.775,0.25992
2,pi+,-149.415,126.039,3927.35,-8.03913,8.30795,218.985,0.120368
2,pi+,-215.055,-0.707484,3927.35,-210.421,6.38675,240.785,0.209393
2,pi+,39.115,-90.1757,3927.35,128.844,-228.861,204.616,0.221436
2,pi+,-165.339,-266.046,3927.35,-57.9308,-121.235,240.052,0.168908
2,pi+,-367.865,-175.426,3927.35,-253.001,-97.6522,183.539,0.216396
2,pi+,28.1051,80.5466,3927.35,80.1137,181.109,176.075,0.159931
2,pi+,-0.559284,-260.091,3927.35,31.4837,-228.35,202.644,0.197594
2,pi+,-126.318,-164.541,3927.35,-16.0191,15.4306,161.937,0.0753668
2,pi+,-288.057,6.77726,3927.35,-28.8756,31.5239,269.911,0.167284
2,pi+,-224.6,-161.223,3927.35,-32.0899,-51.3054,188.586,0.102724
2,pi+,8.5548,7.67987,3927.35,4.18011,183.587,172.787,0.148625
2,pi+,115.1,222.628,3927.35,88.8311,151.772,252.654,0.198423
2,pi+,-230.802,-44.0862,3927.35,-221.065,-39.0502,267.315,0.23637
2,pi+,25.0856,313.483,3927.35,30.4016,193.891,253.039,0.209753
2,pi+,-16.1962,5.74762,3927.35,49.7525,74.0938,164.208,0.0936878
2,pi+,-12.9203,-15.7451,3927.35,55.2328,-116.478,154.21,0.10513
2,pi+,-7.88435,13.857,3927.35,278.493,-90.4708,253.694,0.272235
2,pi+,123.509,55.305,3927.35,39.036,18.3632,232.261,0.134812
2,pi+,116.694,-208.425,3927.35,37.9885,-61.0375,136.483,0.0684589
2,pi+,-83.7908,90.7303,3927.
