Det,P_Type,x[mm],y[mm],z[mm],px[MeV/c],py[MeV/c],pz[MeV/c],E[GeV]
2,pi+,320.559,-280.092,3927.35,188.83,-184.813,114.777,0.180533
2,pi+,119.558,167.916,3927.35,-24.7043,6.47466,176.675,0.0870269
2,pi+,427.077,-252.034,3927.35,28.7038,-20.4325,384.827,0.271298
2,pi+,12.2494,33.2711,3927.35,-198.593,146.298,273.163,0.254054
2,pi+,-158.361,-14.2874,3927.35,-115.317,-7.42961,141.404,0.0902722
2,pi+,116.719,300.037,3927.35,32.587,99.0784,98.5618,0.0606115
2,pi+,-73.6296,-37.5133,3927.35,38.2078,-2.21663,252.939,0.151845
2,pi+,171.875,-143.003,3927.35,16.6596,-13.6862,349.829,0.23769
2,pi+,147.672,-74.3116,3927.35,232.295,-175.974,183.078,0.231812
2,pi+,80.5721,-61.8441,3927.35,35.9966,-37.0781,314.299,0.208186
2,pi+,8.26971,41.6329,3927.35,69.5207,210.178,195.947,0.187359
2,pi+,86.0485,221.699,3927.35,-11.9042,-36.853,378.11,0.265333
2,pi+,-75.2076,40.7591,3927.35,-237.049,53.8559,197.737,0.203464
2,pi+,88.8958,136.877,3927.35,-35.3413,-56.0418,390.647,0.280518
2,pi+,-85.5027,10.348,3927.35,-24.3387,-63.1077,357.74,0.250344
2,pi+,228.98,-39.1719,3927.35,188.882,-31.4763,242.362,0.199379
2,pi+,288.861,-190.932,3927.35,110.518,-61.568,144.043,0.0975648
2,pi+,96.982,-107.165,3927.35,122.444,-55.9995,74.4495,0.0681573
2,pi+,-5.69595,-73.1198,3927.35,-31.805,26.1674,266.448,0.164026
2,pi+,-282.278,192.346,3927.35,-37.1545,61.3454,254.515,0.15943
2,pi+,-514.172,-471.37,3927.35,-78.4479,27.5782,132.53,0.0700929
2,pi+,-293.698,169.69,3927.35,-133.29,122.832,270.621,0.214787
2,pi+,-133.829,56.9299,3927.35,-7.50936,2.41251,195.502,0.100769
2,pi+,519.042,301.174,3927.35,185.495,112.052,45.0218,0.122099
2,pi+,249.241,-54.4633,3927.35,114.332,-10.8587,76.3874,0.0566535
2,pi+,-62.494,112.298,3927.35,-56.158,4.23832,281.435,0.17958
2,pi+,184.988,-164.733,3927.35,11.5682,-7.82918,219.626,0.121026
2,pi+,1.19221,-252.647,3927.35,33.5727,-50.7624,265.098,0.166143
2,pi+,-89.7339,35.1016,3927.35,-271.34,106.32,244.15,0.265422
2,pi+,85.3928,0.0961231,3927.35,13.9218,36.1298,182.191,0.0931793
2,pi+,14.8199,-100.739,3927.35,-41.38,-57.4457,342.744,0.237213
2,pi+,86.9645,339.777,3927.35,45.9278,243.393,206.299,0.211697
2,pi+,27.1466,68.508,3927.35,24.332,234.2,241.444,0.225418
2,pi+,31.5032,194.024,3927.35,4.58656,20.438,340.26,0.228798
2,pi+,38.461,-141.713,3927.35,-68.7132,125.122,108.546,0.0876721
2,pi+,205.629,5.27336,3927.35,62.5322,-24.7635,308.028,0.205226
2,pi+,233.579,468.744,3927.35,88.2029,178.904,140.848,0.141685
2,pi+,-491.211,10.1277,3927.35,-269.22,-13.6994,110.327,0.183414
2,pi+,159.113,644.673,3927.35,-5.9069,1.25381,381.974,0.267149
2,pi+,130.179,-53.4635,3927.35,13.648,-5.05681,397.318,0.2818
2,pi+,-64.9921,40.5664,3927.35,-174.108,183.302,272.194,0.25727
2,pi+,-20.0715,-285.878,3927.35,-1.33537,-108.289,338.11,0.24191
2,pi+,9.66155,146.741,3927.35,-4.29648,64.237,348.699,0.241502
2,pi+,-140.708,88.5713,3927.35,-1.15867,30.0973,133.564,0.0559449
2,pi+,-23.4966,-133.164,3927.35,-16.7343,-42.0231,222.707,0.127121
2,pi+,259.648,228.118,3927.35,268.947,139.139,112.836,0.212429
2,pi+,7.13831,-185.946,3927.35,-3.59447,-61.2342,285.12,0.183749
2,pi+,-34.1439,90.4397,3927.35,-90.4137,206.48,260.441,0.232072
2,pi+,35.2779,54.8561,3927.35,-132.9,-95.6973,148.271,0.121742
2,pi+,190.709,-149.75,3927.35,141.95,-95.9482,178.615,0.144576
2,pi+,401.313,194.415,3927.35,271.268,111.859,110.852,0.203746
2,pi+,-98.0783,123.623,3927.35,-149.672,164.317,252.609,0.2247
2,pi+,35.9638,84.8488,3927.35,-6.40094,43.8976,192.709,0.102472
2,pi+,181.485,-170.475,3927.35,130.483,-160.475,254.013,0.216492
2,pi+,-1.65242,-672.988,3927.35,3.47383,-4.54494,199.274,0.103787
2,pi+,-161.582,206.501,3927.35,-122.566,161.255,258.618,0.217345
2,pi+,-102.37,-193.027,3927.35,-6.17757,-9.93041,217.641,0.119243
2,pi+,-186.161,69.8828,3927.35,-59.1449,15.4303,215.732,0.124543
2,pi+,-157.712,-183.295,3927.35,7.68214,-72.7086,333.913,0.22965
