Det,P_Type,x[mm],y[mm],z[mm],px[MeV/c],py[MeV/c],pz[MeV/c],E[GeV]
2,pi+,156.757,181.998,3927.35,12.9968,36.516,233.436,0.135156
2,pi+,-450.804,-421.545,3927.35,36.3891,-67.4104,261.923,0.166945
2,pi+,-180.766,239.984,3927.35,-94.6224,123.474,95.3664,0.0901552
2,pi+,-141.542,-93.6105,3927.35,24.8401,-20.2971,228.757,0.130315
2,pi+,372.937,-161.916,3927.35,153.901,-115.316,78.8182,0.110781
2,pi+,-144.153,-44.1701,3927.35,29.9309,56.41,339.413,0.232933
2,pi+,301.021,255.51,3927.35,90.6042,60.1201,72.1954,0.0515196
2,pi+,-3.27874,171.009,3927.35,20.1257,267.088,285.83,0.276266
2,pi+,-41.2889,-31.2421,3927.35,147.685,-5.05845,163.799,0.121478
2,pi+,58.418,10.9978,3927.35,-91.0981,-75.9574,116.976,0.0777578
2,pi+,35.2369,147.523,3927.35,-10.9555,109.211,43.4926,0.0432366
2,pi+,-493.993,227.925,3927.35,101.565,-3.3557,216.737,0.137524
2,pi+,12.2538,-64.2645,3927.35,87.9194,-228.898,264.674,0.247284
2,pi+,-36.673,-141.572,3927.35,23.706,-16.1954,100.685,0.0349042
2,pi+,99.5295,136.349,3927.35,113.141,129.539,74.6822,0.0941783
2,pi+,-21.937,-209.971,3927.35,-11.2632,-122.565,380.089,0.283627
2,pi+,162.427,-4.92724,3927.35,-28.9224,60.8984,204.003,0.116637
2,pi+,-161.844,-33.2705,3927.35,-42.6756,-14.1977,182.112,0.0942399
2,pi+,644.199,127.899,3927.35,269.189,34.3897,96.8291,0.180587
2,pi+,296.807,-313.832,3927.35,176.047,-154.129,118.891,0.157689
2,pi+,-21.0475,-68.8552,3927.35,23.6007,169.295,203.132,0.160363
2,pi+,-113.516,-106.839,3927.35,10.1723,39.3073,291.324,0.186002
2,pi+,-374.895,-178.356,3927.35,-256.346,-99.3854,177.881,0.216396
2,pi+,-164.201,90.6836,3927.35,-15.5513,9.94153,361.469,0.248348
2,pi+,-249.206,8.00768,3927.35,-195.553,-12.032,152.648,0.145328
2,pi+,105.555,44.0028,3927.35,-22.8385,3.43238,183.329,0.0919952
2,pi+,-181.98,-23.7177,3927.35,-170.936,-155.283,297.021,0.261719
2,pi+,181.512,268.061,3927.35,74.6338,112.177,127.858,0.092768
2,pi+,-71.6063,519.045,3927.35,-62.0992,203.466,336.915,0.282622
2,pi+,-62.6389,95.1451,3927.35,20.1249,72.343,366.994,0.260184
2,pi+,35.5894,-67.262,3927.35,-35.8264,-88.2679,146.966,0.0843798
2,pi+,-19.493,57.1227,3927.35,25.4362,-54.139,294.704,0.191954
2,pi+,10.6401,135.266,3927.35,3.4476,-48.4193,308.318,0.202331
2,pi+,211.981,-75.462,3927.35,32.9243,26.2959,250.032,0.149862
2,pi+,53.4143,386.521,3927.35,3.23039,50.0378,174.579,0.0894974
2,pi+,-102.564,-219.894,3927.35,-28.6733,-23.838,180.14,0.0913425
2,pi+,64.8347,186.64,3927.35,-10.2027,68.0872,380.504,0.27153
2,pi+,247.905,286.839,3927.35,79.441,96.9703,81.7772,0.0650792
2,pi+,-47.8489,110.002,3928.35,-40.5681,75.4616,-98.4079,0.0514903
2,pi+,-123.87,197.703,3927.35,-79.1342,22.6833,201.319,0.11886
2,pi+,83.373,140.182,3927.35,1.6895,1.24037,150.03,0.0653522
2,pi+,-252.949,123.55,3927.35,-203.222,102.986,123.684,0.15485
2,pi+,143.173,-165.975,3927.35,149.162,-171.974,172.634,0.178402
2,pi+,370.235,574.087,3927.35,1.01427,12.0374,334.536,0.223114
2,pi+,-170.932,206.585,3927.35,-41.7586,42.5484,240.478,0.144796
2,pi+,-85.344,583.102,3927.35,-89.6158,17.4805,269.556,0.177411
2,pi+,-113.804,19.9806,3927.35,-128.68,40.3975,180.233,0.125296
2,pi+,-262.158,-19.2351,3927.35,-187.057,-10.5508,133.8,0.129658
2,pi+,254.495,68.8441,3927.35,44.4745,91.869,82.9481,0.0522059
2,pi+,-57.111,-10.9803,3927.35,-44.7509,40.0055,336.433,0.229578
2,pi+,116.591,-48.0066,3927.35,-9.41343,30.2119,291.123,0.184827
2,pi+,155.275,-188.42,3927.35,149.664,-187.388,191.751,0.197716
2,pi+,-177.494,108.777,3927.35,-35.9412,57.9033,228.738,0.136918
2,pi+,163.057,280.099,3927.35,-263.113,-21.6493,174.777,0.206441
2,pi+,140.924,4.0235,3927.35,101.778,-13.8352,385.303,0.282908
2,pi+,213.941,-32.4478,3927.35,-37.249,16.9519,348.918,0.238449
2,pi+,57.519,162.823,3927.35,8.52585,15.6094,350.901,0.238487
2,pi+,77.0309,-74.046,3927.35,2.43501,47.5636,125.582,0.0541272
2,pi+,289.078,308.254,3927.35,62.3712,67.9474,82.0463,0.0467587
2,pi+,10.0315,112.353,3927.35,-37.0934,60.6004,351.354,0.245109
2,pi+,-10.5409,126.754,3927.35,-63.7232,262.798,196.569,0.222704
2,pi+,-36.0641,110.239,3927.35,3.49156,76.0682,298.546,0.198673
2,pi+,-131.989,51.6083,3927.35,-279.282,15.087,221.02,0.243256
2,pi+,-584.474,304.394,3927.35,-21.0176,28.44,194.353,0.102305
2,pi+,-88.7384,-175.19,3927.35,-97.0935,-190.684,187.846,0.177531
2,pi+,484.002,-488.492,3927.35,129.274,-154.197,192.871,0.172147
2,pi+,167.969,137.255,3927.35,177.888,135.4,168.849,0.173427
2,pi+,-52.1065,71.2908,3927.35,52.6032,-112.641,120.459,0.0827923
2,pi+,8.41686,139.598,3927.35,-18.6655,85.5686,144.316,0.0794669
2,pi+,-136.412,20.5917,3927.35,-240.958,49.1476,211.405,0.213485
2,pi+,-133.217,-623.89,3927.35,28.8392,-21.4989,383.731,0.270336
2,pi+,-45.9603,197.842,3927.35,211.436,216.643,250.765,0.277565
2,pi+,133.456,102.536,3927.35,2.89547,7.48298,218.776,0.120059
2,pi+,-93.4752,-69.5095,3927.35,155.918,-52.8267,150.969,0.123817
2,pi+,419.19,-271.671,3927.35,183.609,-145.472,103.663,0.152149
2,pi+,-24.8402,56.2562,3927.35,-14.3346,58.2196,356.824,0.248242
2,pi+,333.246,213.507,3927.35,200.608,202.394,81.1386,0.187951
