Det,P_Type,x[mm],y[mm],z[mm],px[MeV/c],py[MeV/c],pz[MeV/c],E[GeV]
2,pi+,-91.8214,-196.079,3927.35,-38.4494,-68.9753,258.957,0.165018
2,pi+,-42.4811,-82.0914,3927.35,-108.479,-33.9181,150.35,0.0949572
2,pi+,75.5227,-116.445,3927.35,7.3733,-12.2454,305.474,0.196582
2,pi+,39.3255,90.5077,3927.35,122.153,219.053,256.892,0.24563
2,pi+,202.649,-551.901,3927.35,2.59894,-8.00064,158.597,0.0718619
2,pi+,-104.151,-50.7597,3927.35,-28.4071,89.0424,92.4569,0.0521672
2,pi+,22.9239,214.229,3927.35,1.35298,18.5113,329.914,0.219132
2,pi+,-148.266,181.905,3927.35,-153.385,173.218,106.656,0.150923
2,pi+,-243.704,-55.6877,3927.35,76.6858,-2.67522,141.631,0.0735662
2,pi+,-323.915,-235.219,3927.35,-61.9274,-117.587,55.6558,0.0610266
2,pi+,70.2104,-1.14888,3927.35,234.301,6.89684,256.092,0.234606
2,pi+,-75.9621,88.8814,3927.35,-195.91,184.145,267.763,0.26474
2,pi+,94.6177,-33.891,3927.35,100.862,-3.60562,78.8678,0.0498658
2,pi+,20.711,-76.9489,3927.35,-1.36925,-4.64938,181.688,0.0895887
2,pi+,120.86,213.07,3927.35,44.6626,105.784,149.688,0.0951019
2,pi+,-32.6401,-205.076,3927.35,-5.5538,32.2472,349.27,0.237975
2,pi+,96.4764,-190.304,3927.35,12.7172,-26.1967,395.181,0.280544
2,pi+,221.188,63.2162,3927.35,17.8103,6.2568,300.711,0.192489
2,pi+,-2.57113,-24.2243,3927.35,-190.607,-179.353,207.09,0.222181
2,pi+,166.189,123.229,3927.35,123.532,86.7181,158.586,0.120063
2,pi+,153.826,129.737,3927.35,127.272,120.105,172.261,0.142878
2,pi+,-68.0139,25.6663,3927.35,-168.274,90.0565,172.25,0.152964
2,pi+,63.5441,-27.5054,3927.35,130.248,-234.972,231.078,0.241288
2,pi+,284.581,236.426,3927.35,173.432,160.541,108.835,0.155687
2,pi+,-273.66,101.385,3927.35,-14.4935,-31.6697,190.586,0.0992094
2,pi+,68.3026,-317.228,3927.35,28.458,-171.009,261.901,0.204125
2,pi+,87.4587,-39.9015,3927.35,61.2907,-5.56093,348.014,0.240405
2,pi+,138.009,77.5381,3927.35,67.8361,62.7582,339.079,0.238576
2,pi+,-104.061,127.193,3927.35,-126.054,138.961,231.747,0.18965
2,pi+,82.1345,-275.244,3927.35,128.793,-229.968,194.524,0.216509
2,pi+,318.065,127.061,3927.35,235.377,103.676,217.464,0.225013
2,pi+,-185.813,122.462,3927.35,-240.266,160.394,242.847,0.262807
2,pi+,104.396,-221.284,3927.35,107.224,-235.787,121.501,0.178761
2,pi+,413.016,-479.842,3927.35,22.1855,17.2083,182.806,0.0921321
2,pi+,18.956,218.614,3927.35,29.1778,17.8441,277.643,0.173056
2,pi+,155.384,-212.695,3927.35,66.7878,-132.066,220.75,0.160617
2,pi+,-238.824,-15.2566,3927.35,-35.3621,-9.20417,107.542,0.0403752
2,pi+,-165.175,-124.974,3927.35,-114.217,-96.7877,87.2452,0.0829261
2,pi+,-319.22,-210.519,3927.35,-181.556,-112.158,65.1157,0.123605
2,pi+,358.927,94.2828,3927.35,115.877,20.8685,70.8257,0.056284
2,pi+,349.038,493.256,3927.35,-6.87533,-20.9386,392.089,0.277202
2,pi+,-582.222,-355.525,3927.35,-11.647,-7.58024,228.632,0.128657
2,pi+,-29.2336,-90.0067,3927.35,-21.7633,-19.5602,237.355,0.13733
2,pi+,-155.092,-176.049,3927.35,-249.923,-250.024,174.813,0.278774
2,pi+,84.1191,131.302,3927.35,2.64018,9.64074,303.49,0.194624
2,pi+,-169.2,25.4861,3927.35,27.9758,49.2342,366.106,0.256309
2,pi+,-42.7837,84.3625,3927.35,95.5625,-167.921,211.749,0.179251
2,pi+,135.703,-214.59,3927.35,6.31843,-14.309,221.273,0.12251
2,pi+,-280.696,14.8903,3927.35,-80.6836,15.3811,128.781,0.0673371
2,pi+,1.64373,-51.5226,3927.35,23.5033,-199.593,200.94,0.177047
2,pi+,-215.632,46.982,3927.35,35.8894,27.8147,370.276,0.258734
2,pi+,-215.757,137.323,3927.35,-18.3196,12.3434,339.524,0.228186
2,pi+,132.268,24.1882,3927.35,-28.0653,-70.6938,324.108,0.221416
